252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,251,253,165,2,253,0
252,251,253,165,2,253,0
252,251,253,165,2,253,0
251,251,251,0,0,251,0
251,251,251,0,0,251,0
251,251,251,0,0,251,0
209,211,222,5,15,222,0
201,201,217,0,19,217,0
191,193,211,3,24,211,0
197,197,215,0,21,215,0
192,192,210,0,22,210,0
189,188,208,179,25,208,0
185,184,204,179,25,204,0
181,182,203,1,28,203,0
186,187,207,1,26,207,0
184,185,205,1,26,205,0
184,185,205,1,26,205,0
185,186,206,1,26,206,0
187,188,208,1,26,208,0
187,188,208,1,26,208,0
190,191,211,1,25,211,0
191,192,212,1,25,212,0
192,194,212,3,24,212,0
197,198,212,2,18,212,0
208,210,218,6,12,218,0
214,217,222,11,9,222,0
214,216,224,6,11,224,0
215,218,223,11,9,223,0
224,224,230,0,7,230,0
232,232,238,0,6,238,0
227,230,235,11,9,235,0
224,227,232,11,9,232,0
221,223,231,6,11,231,0
217,218,228,3,12,228,0
214,216,224,6,11,224,0
213,214,224,3,13,224,0
211,211,223,0,14,223,0
210,210,222,0,14,222,0
207,207,219,0,14,219,0
205,205,219,0,16,219,0
203,203,217,0,16,217,0
203,203,217,0,16,217,0
203,203,217,0,16,217,0
201,201,215,0,17,215,0
200,200,214,0,17,214,0
200,202,213,5,16,213,0
200,200,214,0,17,214,0
200,201,215,2,18,215,0
204,204,218,0,16,218,0
204,205,219,2,17,219,0
208,208,222,0,16,222,0
208,209,223,2,17,223,0
228,227,236,177,10,236,0
232,233,237,6,5,237,0
236,238,239,20,3,239,0
242,242,242,0,0,242,0
239,239,239,0,0,239,0
234,233,235,165,2,235,0
226,226,232,0,7,232,0
222,221,230,177,10,230,0
219,218,227,177,10,227,0
217,216,225,177,10,225,0
214,213,223,177,11,223,0
217,219,227,6,11,227,0
216,215,225,177,11,225,0
214,212,224,175,14,224,0
212,210,222,175,14,222,0
212,210,222,175,14,222,0
214,213,223,177,11,223,0
214,217,222,11,9,222,0
223,223,229,0,7,229,0
224,224,230,0,7,230,0
225,225,231,0,7,231,0
226,226,232,0,7,232,0
225,228,233,11,9,233,0
224,227,232,11,9,232,0
227,230,234,13,8,234,0
231,231,237,0,6,237,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,251,253,165,2,253,0
252,251,253,165,2,253,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,253,251,75,2,253,0
250,253,251,50,3,253,0
252,253,251,75,2,253,0
254,252,252,120,2,254,0
254,252,252,120,2,254,0
254,252,252,120,2,254,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,253,251,75,2,253,0
252,253,251,75,2,253,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
253,253,253,0,0,253,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
250,252,252,30,2,252,0
250,252,252,30,2,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
253,253,253,0,0,253,0
253,253,253,0,0,253,0
253,252,254,165,2,254,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
253,253,253,0,0,253,0
252,253,251,75,2,253,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,251,253,165,2,253,0
252,251,253,165,2,253,0
252,251,253,165,2,253,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
252,252,252,0,0,252,0
251,250,252,165,2,252,0
249,248,250,165,2,250,0
249,248,250,165,2,250,0
248,247,249,165,2,249,0
246,245,249,173,4,249,0
242,241,245,173,4,245,0
240,239,243,173,4,243,0
239,237,243,170,6,243,0
230,229,239,177,11,239,0
223,224,234,3,12,234,0
220,221,231,3,12,231,0
220,221,231,3,12,231,0
211,213,224,5,15,224,0
203,204,218,2,18,218,0
199,199,215,0,19,215,0
191,191,209,0,22,209,0
185,187,205,3,25,205,0
176,180,199,5,29,199,0
170,171,192,1,29,192,0
163,163,187,0,33,187,0
154,153,179,179,37,179,0
200,203,217,5,20,217,0
202,205,219,5,20,219,0
202,205,219,5,20,219,0
216,218,226,6,11,226,0
225,226,230,6,6,230,0
229,230,234,6,5,234,0
235,234,238,173,4,238,0
245,242,244,140,3,245,0
246,243,245,140,3,246,0
248,248,248,0,0,248,0
248,248,248,0,0,248,0
248,248,248,0,0,248,0
160,159,185,179,36,185,0
165,165,189,0,32,189,0
165,165,189,0,32,189,0
167,167,191,0,32,191,0
167,167,191,0,32,191,0
182,179,201,176,28,201,0
185,183,203,177,25,203,0
188,187,207,179,25,207,0
190,192,210,3,24,210,0
190,192,210,3,24,210,0
197,197,213,0,19,213,0
203,205,216,5,15,216,0
205,207,218,5,15,218,0
216,218,226,6,11,226,0
217,220,225,11,9,225,0
219,221,229,6,11,229,0
219,221,229,6,11,229,0
26,27,149,0,211,149,1
27,27,145,0,208,145,1
31,31,149,0,202,149,1
28,28,144,0,205,144,1
26,26,144,0,209,144,1
35,34,154,0,199,154,1
31,32,154,0,204,154,1
36,35,155,0,197,155,1
33,31,155,0,204,155,1
32,32,146,0,199,146,1
34,35,147,0,196,147,1
37,38,152,0,193,152,1
33,33,149,0,199,149,1
38,38,156,0,193,156,1
37,37,155,0,194,155,1
39,37,156,179,195,156,1
40,38,161,0,195,161,1
36,36,160,0,198,160,1
35,35,159,0,199,159,1
34,32,162,0,205,162,1
35,33,163,0,203,163,1
37,35,165,0,201,165,1
189,191,226,2,42,226,1
206,208,232,2,29,232,1
237,240,248,8,11,248,1
234,236,246,5,12,246,1
221,226,241,8,21,241,1
212,217,238,6,28,238,1
166,169,230,1,71,230,1
146,152,225,2,90,225,1
117,125,214,2,116,214,1
107,115,216,2,129,216,1
97,106,217,2,141,217,1
87,92,207,1,148,207,1
85,89,207,1,150,207,1
86,90,208,1,150,208,1
83,89,208,1,153,208,1
74,73,201,0,162,201,1
112,111,237,0,136,237,1
35,35,159,0,199,159,1
41,39,162,0,194,162,1
38,38,156,0,193,156,1
39,37,161,0,196,161,1
39,39,157,0,192,157,1
35,35,151,0,196,151,1
36,34,154,0,199,154,1
36,34,154,0,199,154,1
36,34,153,179,198,153,1
36,36,154,0,195,154,1
36,36,160,0,198,160,1
39,38,166,0,197,166,1
44,44,174,0,191,174,1
40,40,170,0,195,170,1
42,42,172,0,193,172,1
35,35,165,0,201,165,1
37,37,167,0,198,167,1
38,37,171,0,200,171,1
38,39,173,0,199,173,1
40,41,175,0,197,175,1
33,32,106,0,178,106,1
36,33,105,179,175,105,1
33,30,102,179,180,102,1
35,32,104,179,177,104,1
31,28,100,179,184,100,1
36,35,103,0,168,103,1
33,30,99,179,178,99,1
35,32,101,179,174,101,1
32,34,99,1,173,99,1
36,35,103,0,168,103,1
